system:index,gain_ha,gain_m2,.geo
000000000000000002a6,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.07074937627979,19.236749223681997],[73.07074937627979,19.23699895068859],[73.07049971655961,19.236998931486344],[73.07049971655961,19.236749204724443],[73.07074937627979,19.236749223681997]]]}"
000000000000000002a7,0.004567132400811887,45.67132400811887,"{""type"":""Polygon"",""coordinates"":[[[73.18224920686525,19.23674921028097],[73.18224920686525,19.236998958365405],[73.18174977087274,19.236998907913364],[73.18174977087274,19.236749248161587],[73.18224920686525,19.23674921028097]]]}"
000000000000000002a8,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.08025173616588,19.243250616852336],[73.08025173616589,19.243500269372564],[73.08000208672155,19.243500347543467],[73.08000208672155,19.24325060745469],[73.08025173616588,19.243250616852336]]]}"
000000000000000002a9,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.08100086299885,19.243750054057983],[73.08100086299885,19.24399970761972],[73.08075121436553,19.24399969874446],[73.08075121436553,19.243750045427163],[73.08100086299885,19.243750054057983]]]}"
000000000000000002aa,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.08249910936286,19.2442494413606],[73.08249910936286,19.24449918451119],[73.08224946235192,19.24449917765864],[73.08224946235192,19.244249434752543],[73.08249910936286,19.2442494413606]]]}"
000000000000000002ab,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.08199972501022,19.24424941920175],[73.08199972501022,19.24449916186325],[73.08125060142258,19.244499120489028],[73.08125060142258,19.244249466374836],[73.08199972501022,19.24424941920175]]]}"
000000000000000002ac,0.002357104970894608,23.571049708946077,"{""type"":""Polygon"",""coordinates"":[[[73.13249905207748,19.24575214128772],[73.13249905207748,19.246001846429156],[73.13224936946948,19.24600182559041],[73.13224936946948,19.24575212069272],[73.13249905207748,19.24575214128772]]]}"
000000000000000002ad,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.13075108799762,19.24524826122135],[73.13075108799762,19.24499855825047],[73.1312504562213,19.244998602573446],[73.1312504562213,19.245248306031858],[73.1319995965473,19.245248290773763],[73.13224936946948,19.245248319791514],[73.13224936946948,19.24575212069272],[73.1319995965473,19.245752179014378],[73.1319995965473,19.246001883668274],[73.13150022996405,19.24600183989786],[73.13150022996405,19.246750953319655],[73.13174991339237,19.24675097614538],[73.13174991339237,19.247000681170558],[73.1312504562213,19.247000713947347],[73.1312504562213,19.24650130502584],[73.13100077224614,19.24650128160663],[73.13075108799762,19.246501257768916],[73.13075108799761,19.245497964346058],[73.13050140347578,19.2454980289001],[73.13050140347578,19.245248238188363],[73.13075108799762,19.24524826122135]]]}"
000000000000000002ae,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.13249905207748,19.24700066853253],[73.13249905207748,19.2472503744427],[73.13224936946948,19.247250440217012],[73.13224936946948,19.24700073455052],[73.13249905207748,19.24700066853253]]]}"
000000000000000002af,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.17474899866048,19.252249093958785],[73.17474899866048,19.25249875643924],[73.17449927250533,19.252498791611224],[73.17449927250533,19.252249041526472],[73.17474899866048,19.252249093958785]]]}"
000000000000000002b0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.17499872453959,19.252498808696085],[73.17499872453959,19.252748471572907],[73.17474899866048,19.252748506920486],[73.17474899866048,19.25249875643924],[73.17499872453959,19.252498808696085]]]}"
000000000000000002b1,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.17574790052048,19.252748450865514],[73.17574790052048,19.25299820247269],[73.1754981754696,19.25299815098547],[73.1754981754696,19.252748487469272],[73.17574790052048,19.252748450865514]]]}"
000000000000000002b2,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99524787155408,19.210748193609025],[72.99524787155408,19.210997918058663],[72.99499822102973,19.210997894230008],[72.99499822102973,19.210748170026257],[72.99524787155408,19.210748193609025]]]}"
000000000000000002b3,0.010019207356770832,100.19207356770832,"{""type"":""Polygon"",""coordinates"":[[[72.95599894959152,19.220500236054132],[72.95599894959152,19.220250544368692],[72.95674802412807,19.220250574699122],[72.95674802412807,19.220500267123924],[72.95700222054285,19.220500267151085],[72.95700222054285,19.22099965296941],[72.95624864136668,19.220999718925363],[72.95624864136668,19.221249411324237],[72.95574916744435,19.221249379288714],[72.95574916744435,19.22050021627299],[72.95599894959152,19.220500236054132]]]}"
000000000000000002b4,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99399934599717,19.278999169688024],[72.99399934599717,19.27924893504953],[72.99349995193646,19.279248915399315],[72.99349995193646,19.278999238320257],[72.99399934599717,19.278999169688024]]]}"
000000000000000002b5,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.99349995193646,19.279248915399315],[72.99349995193646,19.27974835780476],[72.99325020946094,19.279748342564595],[72.99325020946094,19.27924890065082],[72.99349995193646,19.279248915399315]]]}"
000000000000000002b6,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.93349830912497,19.28674916271408],[72.93349830912497,19.28699887313077],[72.93324859344986,19.286998846259895],[72.93324859344986,19.2867491360899],[72.93349830912497,19.28674916271408]]]}"
000000000000000002b7,0.009389118194580078,93.89118194580078,"{""type"":""Polygon"",""coordinates"":[[[72.91749903577539,19.289500414637107],[72.91749903577539,19.289999807343452],[72.91650019469263,19.28999984978154],[72.91650019469263,19.28950037128402],[72.91749903577539,19.289500414637107]]]}"
000000000000000002b8,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91525161494333,19.289500349366556],[72.91525161494333,19.289999825394368],[72.9150019703112,19.28999977350685],[72.9150019703112,19.289500385738727],[72.91525161494333,19.289500349366556]]]}"
000000000000000002b9,0.017452691452923944,174.52691452923943,"{""type"":""Polygon"",""coordinates"":[[[72.91449808390838,19.289999842332406],[72.91449808390838,19.29024953594579],[72.91374896662279,19.290249532737807],[72.91374896662279,19.289999839865235],[72.91449808390838,19.289999842332406]]]}"
000000000000000002ba,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91349923029824,19.289999776813275],[72.91349923029824,19.29024955720427],[72.91250037252028,19.290249483976694],[72.91250037252028,19.289999792338982],[72.91349923029824,19.289999776813275]]]}"
000000000000000002bb,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[72.91950112144121,19.29024956064861],[72.91950112144121,19.29049925936047],[72.91925148124447,19.290499214124363],[72.91925148124447,19.290249515659337],[72.91950112144121,19.29024956064861]]]}"
000000000000000002bc,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.17650148514836,19.252998154686964],[73.17650148514836,19.253247907181148],[73.17574790052048,19.2532478663852],[73.17574790052048,19.25299820247269],[73.17650148514836,19.252998154686964]]]}"
000000000000000002bd,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.17675111906685,19.253247860907845],[73.17675111906685,19.253502094066175],[73.17650148514836,19.253502052243803],[73.17650148514836,19.253247907181148],[73.17675111906685,19.253247860907845]]]}"
000000000000000002be,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.17700084273227,19.253502056095165],[73.17700084273227,19.25375180938484],[73.17675111906685,19.253751759264304],[73.17675111906685,19.253502094066175],[73.17700084273227,19.253502056095165]]]}"
000000000000000002bf,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.16649969740766,19.254001510115295],[73.16649969740766,19.254500909162182],[73.16624996214186,19.254500928551884],[73.16624996214186,19.254001529991466],[73.16649969740766,19.254001510115295]]]}"
000000000000000002c0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.16050219376456,19.25800128703306],[73.16050219376456,19.25775163505109],[73.16075193536886,19.257751628467968],[73.16075193536886,19.257501888551918],[73.16150106850112,19.257501857075454],[73.16175071897545,19.25750184009001],[73.16175071897545,19.258001322021652],[73.16150106850112,19.258001338520582],[73.16150106850112,19.258250991628543],[73.16125132772251,19.25825099898155],[73.16125132772251,19.25850073984333],[73.16024804043624,19.25850070819638],[73.16024804043624,19.258251056156045],[73.15999829827662,19.258250973563662],[73.15974864587157,19.258250986881166],[73.15974864587157,19.2580013354803],[73.16050219376456,19.25800128703306]]]}"
000000000000000002c1,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15949890316166,19.258250991294897],[73.15949890316166,19.258500730448947],[73.15924916017659,19.258500734200407],[73.15924916017659,19.258250995289742],[73.15949890316166,19.258250991294897]]]}"
000000000000000002c2,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15825036554548,19.259000150479615],[73.15825036554548,19.25850076198922],[73.1589995069464,19.258500746018516],[73.1589995069464,19.259000135968844],[73.15850001960067,19.259000140404158],[73.15850001960067,19.25924987904373],[73.15800062118494,19.25924988980301],[73.15800062118494,19.25900015165014],[73.15825036554548,19.259000150479615]]]}"
000000000000000002c3,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15825036554548,19.25974927828397],[73.15825036554548,19.259999017139098],[73.15800062118494,19.259999017336103],[73.15800062118494,19.259749278724367],[73.15825036554548,19.25974927828397]]]}"
000000000000000002c4,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15675207531798,19.262500540013313],[73.15675207531798,19.26299993048045],[73.15649791778552,19.262999948512828],[73.15649791778552,19.262500558541024],[73.15675207531798,19.262500540013313]]]}"
000000000000000002c5,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15624817149495,19.263249681738436],[73.15624817149495,19.26299994284511],[73.15649791778552,19.262999948512828],[73.15649791778552,19.2634993390955],[73.15624817149495,19.263499332941016],[73.15624817149495,19.26374907213979],[73.15599851496066,19.263749073812107],[73.15599851496066,19.263249683897342],[73.15624817149495,19.263249681738436]]]}"
000000000000000002c6,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15574876812025,19.263998805441076],[73.15574876812025,19.264248456615025],[73.1554991110363,19.264248544806588],[73.1554991110363,19.263998806032482],[73.15574876812025,19.263998805441076]]]}"
000000000000000002c7,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15499970601256,19.263998797469284],[73.15499970601256,19.264248535756593],[73.15474995807256,19.26424852635824],[73.15474995807256,19.26399878831439],[73.15499970601256,19.263998797469284]]]}"
000000000000000002c8,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15450020985767,19.2647479047566],[73.15450020985767,19.264498166650867],[73.15474995807256,19.264498176711587],[73.15474995807256,19.26525178438622],[73.15450020985767,19.265251773590855],[73.15450020985767,19.26500212302035],[73.15425055139983,19.26500212054001],[73.15425055139983,19.264747902524],[73.15450020985767,19.2647479047566]]]}"
000000000000000002c9,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15375114362799,19.265251843515788],[73.15375114362799,19.26500210583218],[73.15400080263527,19.265002109150117],[73.15400080263527,19.265751235545764],[73.15325173475715,19.26575121365407],[73.15325173475715,19.2652518266456],[73.15375114362799,19.265251843515788]]]}"
000000000000000002ca,0.030454565863515814,304.54565863515813,"{""type"":""Polygon"",""coordinates"":[[[73.15325173475715,19.26575121365407],[73.15325173475715,19.266000951308673],[73.15300198489341,19.266000937269162],[73.15300198489341,19.265751199858034],[73.15325173475715,19.26575121365407]]]}"
000000000000000002cb,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.15300198489341,19.266000937269162],[73.15300198489341,19.26625067483289],[73.1527478231602,19.266250683237285],[73.1527478231602,19.266000945921327],[73.15300198489341,19.266000937269162]]]}"
000000000000000002cc,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[73.1527478231602,19.266250683237285],[73.1527478231602,19.266500332862872],[73.15249807274202,19.266500317490973],[73.15249807274202,19.26625066810879],[73.1527478231602,19.266250683237285]]]}"
000000000000000002cd,0.5785167342391668,5785.167342391668,"{""type"":""Polygon"",""coordinates"":[[[73.15375114362799,19.272248162204807],[73.15375114362799,19.27199842025035],[73.15350139431382,19.271998401201984],[73.15350139431382,19.271748747487592],[73.15325173475715,19.271748736757242],[73.15325173475715,19.271998390228344],[73.1527478231602,19.27199846088815],[73.1527478231602,19.271748720063957],[73.15249807274202,19.271748699575173],[73.1522484120818,19.271748687161583],[73.1522484120818,19.271499034820398],[73.15199866111418,19.27149901373689],[73.15199866111418,19.271249273947564],[73.1522484120818,19.27124929478759],[73.1522484120818,19.270999554907082],[73.15199866111418,19.270999622154218],[73.15199866111418,19.270749882669456],[73.15174899990475,19.27074987039146],[73.15149924838775,19.270749849200225],[73.15149924838775,19.2705001981981],[73.15124958662916,19.27050018532561],[73.15124958662916,19.27025044687578],[73.15099983456282,19.27025042533338],[73.15099983456282,19.270000775122533],[73.15050041963954,19.270000739761926],[73.15050041963954,19.27025047732901],[73.14925192254368,19.27025047246845],[73.14925192254368,19.270000736118668],[73.14900216828063,19.270000711467283],[73.14799891686465,19.2700007364057],[73.14799891686465,19.269751001430073],[73.14774916122421,19.26975106276138],[73.14724973915453,19.26975101697901],[73.14724973915453,19.26950128288632],[73.14700007272552,19.269501351700086],[73.14625089172272,19.26950136295078],[73.14625089172273,19.269251629984513],[73.14600122419655,19.269251609524368],[73.14550179828616,19.269251646691387],[73.14550179828616,19.268498058853417],[73.14525203990179,19.268498029374236],[73.14525203990179,19.26875215295015],[73.14474820059567,19.26875221140254],[73.14474820059567,19.268498000485966],[73.14449844138352,19.268498057582747],[73.14449844138352,19.268248326938053],[73.14424877193295,19.26824830451631],[73.14349967190044,19.2682483140803],[73.14349967190044,19.267998584562253],[73.14324991131713,19.26799864005049],[73.14324991131713,19.268248281484873],[73.14250080799494,19.268248286021002],[73.14250080799494,19.267998645317046],[73.14225113635162,19.267998619787615],[73.14225113635162,19.268497988700755],[73.14099809209104,19.268498025234578],[73.14099809209104,19.268248298004238],[73.14074841879882,19.26824835754957],[73.14074841879882,19.26749917750409],[73.14049865519532,19.267499228861556],[73.14049865519532,19.266999776747785],[73.14099809209104,19.266999751979117],[73.14099809209104,19.266750025663853],[73.14474820059567,19.2667500631514],[73.14474820059567,19.266999793124644],[73.1449978694979,19.2669997256507],[73.14525203990179,19.26699973122429],[73.14525203990179,19.26724946184145],[73.1465006490097,19.26724949412407],[73.14675031598732,19.267249511794322],[73.14675031598732,19.26749915618412],[73.14824858219627,19.267499192514844],[73.14849833728778,19.267499215991325],[73.14849833728778,19.267748862237564],[73.14925192254368,19.267748899411725],[73.14925192254368,19.267499164588937],[73.14950158649832,19.267499177887426],[73.14950158649832,19.267748912953657],[73.150001003618,19.26774885943299],[73.150001003618,19.267499211722075],[73.15075017225514,19.2674991757364],[73.15075017225514,19.26724943960531],[73.15099983456282,19.267249450147144],[73.15099983456282,19.26699980176764],[73.15149924838775,19.266999741758674],[73.15149924838775,19.266750093044905],[73.1522484120818,19.266750047326603],[73.1522484120818,19.266500310192416],[73.15249807274202,19.266500317490973],[73.15249807274202,19.266999792398703],[73.1522484120818,19.26699978461335],[73.1522484120818,19.267249522052644],[73.15199866111418,19.26724950511232],[73.15199866111418,19.267499154617735],[73.15149924838775,19.267499215329007],[73.15149924838775,19.267249478467573],[73.15124958662916,19.26724946876343],[73.15124958662916,19.267748942152],[73.15099983456282,19.267748923048686],[73.15099983456282,19.268248308717517],[73.15075017225514,19.26824829720209],[73.15075017225514,19.26849803394312],[73.15050041963954,19.268498013271348],[73.15050041963954,19.269251615817776],[73.15075017225514,19.269251637224382],[73.15075017225514,19.269501286734933],[73.15099983456282,19.26950129947165],[73.15099983456282,19.269751037220896],[73.15124958662916,19.269751058276373],[73.15149924838775,19.269751070418724],[73.15149924838775,19.27000072096399],[73.15174899990475,19.270000741424816],[73.15199866111418,19.270000752972695],[73.15199866111418,19.27025049200047],[73.1522484120818,19.27025042402311],[73.1522484120818,19.270500163446687],[73.15249807274202,19.270500174643487],[73.1527478231602,19.270500193915048],[73.1527478231602,19.27074984613396],[73.15300198489341,19.270749842193172],[73.15325173475715,19.270749860862473],[73.15325173475715,19.270999601568775],[73.15350139431382,19.27099961156909],[73.15375114362799,19.270999541799494],[73.15375114362799,19.271249283144893],[73.15450020985767,19.271249318598617],[73.15474995807256,19.271249335240483],[73.15474995807256,19.271498989867087],[73.15574876812025,19.271499036232306],[73.15599851496066,19.27149896317707],[73.15599851496066,19.27174870701756],[73.15675207531798,19.271748717979847],[73.15700182105364,19.271748731329332],[73.15700182105364,19.271998388454353],[73.15800062118494,19.27199842165211],[73.15825036554548,19.271998433149605],[73.15825036554548,19.27224809164315],[73.15924916017659,19.27224811743409],[73.15949890316166,19.27224812707957],[73.15949890316166,19.272752014979766],[73.16324897615726,19.27275196313552],[73.16349871473345,19.272751966559287],[73.16349871473345,19.273001718472013],[73.1645019876221,19.2730016971214],[73.16475172481634,19.273001698685604],[73.16475172481634,19.273251451971163],[73.16550084471864,19.27325144639163],[73.16550084471864,19.273001692376333],[73.1660002266005,19.273001683246097],[73.1660002266005,19.273251437747817],[73.16624996214186,19.273251437040898],[73.16649969740766,19.273251435914876],[73.16649969740766,19.273501103206108],[73.16125132772251,19.2735011079044],[73.16125132772251,19.273750858084004],[73.16100158666863,19.27375084991533],[73.16100158666863,19.273501099979068],[73.16024804043624,19.273501105383676],[73.16024804043624,19.273750854585714],[73.15999829827662,19.273750844733197],[73.15999829827662,19.2732514348149],[73.15974864587157,19.273251433520482],[73.15800062118494,19.273251458119947],[73.15800062118494,19.273001711412228],[73.15775096657984,19.2730017070095],[73.15775096657984,19.273251453473918],[73.15725147648352,19.273251425941233],[73.15725147648352,19.273001679963603],[73.15700182105364,19.273001762149857],[73.15700182105364,19.272752016567683],[73.15649791778552,19.272752010600254],[73.15649791778552,19.273001755691322],[73.15624817149495,19.273001740274882],[73.15624817149495,19.272751995427228],[73.15599851496066,19.272751988327634],[73.1554991110363,19.272752052224288],[73.1554991110363,19.272248172188668],[73.15499970601256,19.27224814754603],[73.15499970601256,19.272752026599537],[73.15400080263527,19.272752049673066],[73.15400080263527,19.272248084739356],[73.15375114362799,19.272248162204807]],[[73.15400080263527,19.272248084739356],[73.15400080263527,19.27199843038615],[73.15425055139983,19.27199844859639],[73.15425055139983,19.272248103192958],[73.15400080263527,19.272248084739356]],[[73.1527478231602,19.271748720063957],[73.1527478231602,19.271498979392046],[73.15300198489341,19.271498976194465],[73.15300198489341,19.271748717114143],[73.1527478231602,19.271748720063957]],[[73.14799891686465,19.269751001430073],[73.14799891686465,19.269501354448817],[73.14874800207059,19.26950132590244],[73.14874800207059,19.26975106145614],[73.14799891686465,19.269751001430073]],[[73.14749949534388,19.269251575807726],[73.14774916122421,19.269251593754326],[73.14774916122421,19.269501328181647],[73.14749949534388,19.269501309991576],[73.14749949534388,19.269251575807726]],[[73.1465006490097,19.26875219256011],[73.14675031598732,19.268752211695485],[73.14675031598732,19.269251590303387],[73.1465006490097,19.269251658522528],[73.1465006490097,19.26875219256011]],[[73.14575146636084,19.26849799157566],[73.14600122419655,19.2684980202167],[73.14600122419655,19.268752232377246],[73.14575146636084,19.268752203488244],[73.14575146636084,19.26849799157566]],[[73.14099809209104,19.268248298004238],[73.14099809209104,19.267998570926363],[73.14124776510933,19.26799859855784],[73.14124776510933,19.268248325879277],[73.14099809209104,19.268248298004238]],[[73.14074841879882,19.26749917750409],[73.14074841879882,19.2672494511273],[73.14099809209104,19.267249478446942],[73.14099809209104,19.2674992050673],[73.14074841879882,19.26749917750409]]]}"
